"","cert","numemp","asset","RBCT2"
"11709",15899,23,52629,319.89
"11710",12420,36,83858,476
"11711",290,36,71141,494
"11712",9437,43,66674,459.62
"11713",21163,48,94947,680.22
"11714",10159,42,92152,486.31
"11715",17209,7,10482,42
"11716",15794,19,28628,166
"11717",11517,13,31353,226.18
"11718",17856,8,18678,133.28
"11719",2305,10,21248,156.82
"11720",12769,60,112668,704.13
"11721",12098,13,12515,63
"11722",22903,18,19600,143.67
"11723",17608,18,45156,192.44
"11724",22185,13,17100,134.16
"11725",15511,60,109242,707.19
"11726",13923,9,15660,67.3
"11727",15623,5,11278,68
"11728",10816,6,9357,34
"11729",2747,64,132898,896.38
"11730",17661,8,29531,260.48
"11731",12373,14,18084,136.75
"11732",12426,24,47566,447.17
"11733",13368,16,31988,302.16
"11734",19616,12,16147,119.92
"11735",17601,16,41332,356.64
"11736",1982,20,63171,481.88
"11737",10792,10,24216,88.08
"11738",15598,20,49946,349.02
"11739",15950,21,31835,233.64
"11740",2710,65,93332,598.23
"11741",11527,7,24005,133.52
"11742",11165,10,25496,94.53
"11743",15469,10,27497,145.98
"11744",8191,16,39167,104
"11745",9769,22,41210,255.97
"11746",11013,29,47121,371.59
"11747",16695,24,58695,422.71
"11748",15768,10,23153,163.87
"11749",17786,12,31826,166
"11750",15074,6,20211,19
"11751",20477,7,8765,85.13
"11752",11710,14,25851,770.64
"11753",13110,11,71680,284
"11754",12285,12,23302,197
"11755",15328,11,35007,196.88
"11756",10698,51,84476,644.46
"11757",15431,8,17208,148.99
"11758",10831,33,80057,658.02
"11759",1685,21,34954,281
"11760",26773,56,130293,1199
"11761",488,27,59169,495
"11762",6651,222,360278,4827.42
"11763",17513,8,20291,100
"11764",6964,168,303161,2152.48
"11765",6751,86,187329,1468.21
"11766",6335,128,251244,1596.36
"11767",17600,9,12256,101.71
"11768",3198,13,28994,195
"11769",809,102,208432,1567.23
"11770",1747,25,48533,421.86
"11771",13209,11,35924,287.04
"11772",16416,88,89939,484.31
"11773",27447,64,77864,597.23
"11774",5768,49,91820,275
"11775",15904,14,24801,155.24
"11776",13450,10,28728,137.76
"11777",2581,47,59550,267
"11778",14199,9,13029,39
"11779",4319,46,102511,679
"11780",28668,52,201942,510
"11781",30402,44,158034,205
"11782",12483,8,10957,82.98
"11783",30519,26,136905,470
"11784",18067,8,8955,47
"11785",5402,76,217371,1675.73
"11786",13130,22,43969,375.25
"11787",5510,1592,2876932,16105.33
"11788",21843,122,2302982,130145.43
"11789",5406,9,16568,150
"11790",7605,39,91753,361
"11791",3208,58,106479,675.39
"11792",10898,10,19211,165.2
"11793",1880,15,38817,300.08
"11794",8074,24,48783,282
"11795",16472,5,6997,66.75
"11796",2285,35,57007,307.83
"11797",5408,12,31168,273.12
"11798",2154,37,67972,504.55
"11799",22858,192,362687,2524.37
"11800",26484,57,150839,1028.12
"11801",27500,13,25922,214.81
"11802",22585,61,98865,883.47
"11803",899,15,35676,218.33
"11804",17393,102,231516,2168.51
"11805",10467,14,37440,320.48
"11806",4673,24,83114,334
"11807",19702,134,239019,2096.47
"11808",27567,5,35325,214.14
"11809",6044,51,121722,909
"11810",9244,32,54733,396
"11811",29273,2,2907,13
"11812",16317,34,46084,247
"11813",5234,99,172877,1230
"11814",10236,17,36839,281
"11815",16465,13,29609,203.53
"11816",17114,6,7880,41.96
"11817",10639,20,51626,397.14
"11818",33685,NA,100849,0
"11819",7655,15,28548,151
"11820",7548,41,68675,392
"11821",3232,12,18671,139.66
"11822",11953,36,85735,562.54
"11823",5895,19,21867,156
"11824",13983,10,28571,184.77
"11825",14863,11,32407,183.01
"11826",17772,16,18048,138
"11827",16015,585,2501365,21103
"11828",15960,1372,6439287,58908
"11829",18653,15,18607,78.81
"11830",30973,6,15685,18
"11831",3676,14,33547,117
"11832",12078,15,16690,110.38
"11833",11623,11,24281,151
"11834",3713,36,106872,362
"11835",14079,33,86810,470
"11836",9470,25,39300,260
"11837",33786,29,53908,0
"11838",28492,33,59853,327
"11839",11469,11,16542,82
"11840",18194,48,200208,1271.03
"11841",11259,16,18780,153
"11842",17451,24,38636,217.46
"11843",15606,14,36959,199.76
"11844",3241,88,165437,659.38
"11845",14920,9,30934,204.43
"11846",4540,35,87842,425
"11847",17769,9,16715,114.18
"11848",24015,34,61032,368.66
"11849",20993,52,89039,571
"11850",2696,59,156429,997.41
"11851",4465,18,44106,352.14
"11852",7516,255,603619,4380
"11853",16271,184,174334,913
"11854",1043,46,110752,585
"11855",9030,22,41161,282.98
"11856",11361,15,33604,231.68
"11857",8126,26,53351,291.25
"11858",17671,5,12082,91
"11859",9079,28,74084,516
"11860",16436,18,47302,332.86
"11861",11407,83,137177,866
"11862",3677,39,78425,430
"11863",17594,11,22234,120.37
"11864",17403,9,11844,94.43
"11865",7522,245,463998,4075.63
"11866",2805,24,63998,242
"11867",20930,12,20397,112
"11868",4113,8,17212,112.33
"11869",22846,29,42603,205.24
"11870",15384,51,89822,1226.83
"11871",3725,79,152207,874
"11872",27023,26,47873,393.03
"11873",8939,71,81846,637.5
"11874",26237,52,77125,390.8
"11875",614,162,244130,1775.97
"11876",27135,23,32023,89
"11877",13836,7,24758,90.33
"11878",5568,46,92574,625.2
"11879",7523,162,227847,2044
"11880",19809,11,17246,157.96
"11881",17279,12,29527,159.4
"11882",22054,56,238518,1879.15
"11883",16370,29,50680,362.28
"11884",16391,40,80332,590.27
"11885",10801,5,10665,49
"11886",9274,10,19219,119
"11887",9624,65,186475,1455.36
"11888",193,84,112921,791.36
"11889",7535,19,32924,210.92
"11890",18858,58,91674,654.93
"11891",4688,12,28232,127.98
"11892",4396,25,45865,266
"11893",8340,4,8155,62.58
"11894",22408,61,69737,591.18
"11895",10303,33,50829,408.08
"11896",16789,12,15682,109.76
"11897",4616,49,165206,557
"11898",6801,29,62137,382.83
"11899",14225,18,32027,174.45
"11900",29571,15,68421,222
"11901",15852,14,17832,155.36
"11902",16902,49,62862,453.83
"11903",1363,59,113653,830
"11904",963,17,99743,296
"11905",4304,47,87339,602.96
"11906",29473,49,95257,259
"11907",15345,11,18051,131.33
"11908",7526,48,130692,980.73
"11909",33675,NA,425050,0
"11910",8165,36,69070,358
"11911",12585,6,21942,43
"11912",33146,26,67353,637.32
"11913",6267,187,610407,5573.24
"11914",4693,9,13038,108.06
"11915",15968,219,530331,2243
"11916",2593,114,203744,1613.48
"11917",9680,220,446547,4078.39
"11918",6560,4192,11709956,363248.42
"11919",16842,133,396368,4284.51
"11920",27462,66,120917,832.54
"11921",10278,3,9687,33.98
"11922",4241,32,45329,261
"11923",27522,111,170818,6666.07
"11924",27365,27,35829,189
"11925",21844,159,4774948,95492.6
"11926",27601,26,49735,332
"11927",19700,87,98369,627
"11928",14907,8,19034,115.33
"11929",19040,64,152274,877
"11930",14471,79,125841,1034
"11931",17015,28,96334,701.64
"11932",11317,8,11349,58.09
"11933",3275,18,46743,277.49
"11934",2377,22,55322,341.38
"11935",520,81,199167,1483.13
"11936",17573,8,16754,73.86
"11937",11445,7,7443,35.96
"11938",19546,188,269539,1929.54
"11939",27432,12,43210,180
"11940",10426,25,38393,271.46
"11941",7599,34,51915,334.34
"11942",12093,33,76684,376
"11943",15237,12,30470,136.14
"11944",5473,42,106589,693.93
"11945",5964,5,9920,40.84
"11946",7614,97,187756,1422
"11947",33647,NA,142984,0
"11948",10505,20,52060,246.22
"11949",1865,13,21285,151.11
"11950",3279,23,47109,199.71
"11951",9665,67,152437,1263
"11952",15194,17,64537,366.69
"11953",7125,47,143414,1250.32
"11954",23839,14,16966,122.05
"11955",10142,12,27797,159.47
"11956",21568,35,75218,667.45
"11957",11860,67,134718,1121.78
"11958",14846,32,34082,274
"11959",15725,15,30621,218.94
"11960",9217,16,28630,197.12
"11961",9220,7,15014,167.32
"11962",14969,52,96994,829
"11963",5189,19,39140,350.81
"11964",19688,18,26243,145
"11965",14608,17,25834,161
"11966",3287,12,19605,23
"11967",1778,17,33114,141
"11968",9538,57,146743,533
"11969",17068,18,36019,272.29
"11970",20594,14,23977,124
"11971",11421,71,128942,1039.41
"11972",3292,34,148347,751.35
"11973",6233,18,36970,233.99
"11974",3297,423,1377918,7444.93
"11975",8569,11,20550,66.1
"11976",22835,15,23904,183.7
"11977",2752,32,82029,658.65
"11978",4713,49,74438,472.91
"11979",6623,123,291362,1301
"11980",3693,33,51325,167
"11981",2598,12,27266,138.99
"11982",27802,11,41480,67
"11983",3298,10,12965,79.04
"11984",30691,10,47257,132
"11985",19560,353,536600,3937
"11986",3384,63,174649,643.56
"11987",29857,8,44145,125
"11988",13712,13,40281,306.77
"11989",6765,30,67883,234
"11990",2750,24,61196,351
"11991",15961,508,2222291,21122
"11992",3808,30,58714,276
"11993",30513,31,203955,368
"11994",22032,51,90364,796.69
"11995",19090,13,18165,83
"11996",29037,773,2778254,0
"11997",32151,662,2618572,21331
"11998",14832,271,367889,2802.22
"11999",17395,7,8491,62.39
"12000",26564,17,39396,223.35
"12001",90227,149,381099,2456.4
"12002",9135,12,17584,109
"12003",7586,30,72129,342
"12004",12135,15,28777,234.43
"12005",4398,14,32505,243.89
"12006",14952,21,29860,180.24
"12007",7151,29,69706,280.26
"12008",15604,23,40123,269.33
"12009",15501,20,46687,184
"12010",27568,22,60161,546.79
"12011",4399,108,181531,1322.2
"12012",31999,5,41859,73
"12013",18797,71,122216,905
"12014",6737,422,624948,4788
"12015",7153,66,96519,581.5
"12016",6629,6,9024,72.78
"12017",14644,55,137447,537
"12018",16019,1056,5816380,38671.29
"12019",11823,20,29465,211.74
"12020",7907,9,15931,6
"12021",27411,11,19246,193.97
"12022",9860,11,20803,42
"12023",3320,23,37807,163.36
"12024",33587,27,43004,418.93
"12025",8576,22,67750,511.04
"12026",21797,20,23263,182
"12027",27328,19,29359,227
"12028",7909,39,75434,494.59
"12029",4728,8,20803,104.86
"12030",7910,94,184617,900
"12031",17983,18,24299,106
"12032",26603,16,38432,184
"12033",5145,32,86890,763
"12034",3327,17,36545,229.66
"12035",24868,89,983204,3301
"12036",6777,154,326794,2294.67
"12037",12899,23,44868,284.45
"12038",4187,66,106330,605
"12039",5434,38,119442,817.19
"12040",23836,9,20222,111
"12041",1768,432,789812,6706.71
"12042",3336,7,22821,114.02
"12043",314,9,21487,116.84
"12044",12231,18,66320,222
"12045",31529,22,54602,434
"12046",27085,72,141255,851
"12047",183,20,38411,107
"12048",13170,8,7118,39.29
"12049",107,15,24921,39
"12050",16687,12,16099,120.46
"12051",8870,41,84134,701.9
"12052",8259,18,28610,212.61
"12053",6268,402,779603,19428.55
"12054",13351,54,61029,541.15
"12055",643,236,984650,5314.11
"12056",3602,244,425876,3763.41
"12057",7391,36,125374,447
"12058",3866,161,283025,1930
"12059",6605,69,151915,1074
"12060",7900,51,105507,779
"12061",6778,53,97614,372
"12062",3502,17,76757,90
"12063",7748,30,55266,315.27
"12064",13646,180,313021,2635.23
"12065",20442,14,3284,0
"12066",16167,9,23621,144
"12067",30099,20,98987,481
"12068",4754,62,114316,667
"12069",16848,75,67036,181
"12070",3628,255,698790,3914.15
"12071",2395,110,208775,937.55
"12072",6881,34,122582,819.9
"12073",13716,49,111405,607
"12074",17867,199,382361,2728.27
"12075",4739,43,71440,515.75
"12076",5245,252,383586,2939.65
"12077",16101,43,132762,962.68
"12078",2615,64,102309,723
"12079",11085,24,47274,293.28
"12080",9140,160,314827,1941.15
"12081",7711,142,215680,1560
"12082",5141,16,23692,173.93
"12083",15099,10,32271,67
"12084",10928,16,29756,194
"12085",1773,108,152946,1149
"12086",763,50,116314,1024.77
"12087",23173,96,356005,3929.81
"12088",6219,65,134415,976.35
"12089",4528,14,34800,143.02
"12090",16921,8,11048,67
"12091",9611,40,88436,448.13
"12092",9904,15,25039,176
"12093",15178,27,48389,288
"12094",12692,14,38020,270.74
"12095",292,53,107934,842.24
"12096",20746,6,10043,37.46
"12097",12436,33,41083,276.96
"12098",3210,96,183342,1016.96
"12099",1143,25,70926,364.37
"12100",10924,12,33966,266.03
"12101",3358,23,52868,332.93
"12102",32907,18,30502,284.22
"12103",9837,9,31018,59
"12104",429,15,18423,96.35
"12105",17910,37,72902,551.99
"12106",2712,40,61849,463.42
"12107",7541,108,163520,1279
"12108",9438,7,9046,61.58
"12109",17369,28,49749,296
"12110",10678,33,76333,515
"12111",8108,9,14111,125.72
"12112",9495,30,50045,335
"12113",10653,7,18199,156.25
"12114",10101,21,42774,335.18
"12115",10036,118,294646,1184
"12116",7230,599,902855,6952
"12117",6731,153,249449,2108.51
"12118",6728,19,44310,149.44
"12119",24394,16,33344,124
"12120",6821,97,180148,1504.64
"12121",4829,42,141828,983
"12122",3612,63,147128,766.53
"12123",3778,21,58407,383.89
"12124",4032,66,82959,258
"12125",6806,31,69293,381
"12126",32912,3,5229,35.29
"12127",7018,53,94154,525
"12128",2690,32,63080,426.87
"12129",3161,22,35355,266.89
"12130",6759,12,13789,82.99
"12131",7337,44,105179,619.14
"12132",7054,26,60639,120
"12133",6845,141,227358,1819.57
"12134",7070,98,189993,1474
"12135",19337,12,28392,257.51
"12136",26630,48,69259,569
"12137",13750,84,160985,872.36
"12138",7590,18,35068,174.13
"12139",3706,35,119417,568
"12140",6275,36,75826,557.83
"12141",3711,48,70073,522.35
"12142",7938,43,54528,457.63
"12143",14528,37,73598,464.9
"12144",14117,63,206462,1255.27
"12145",4862,34,81488,332
"12146",11633,12,37993,234
"12147",2111,533,802798,6874
"12148",7316,36,79833,434.26
"12149",6767,34,73102,354.14
"12150",6315,134,180007,1593.79
"12151",21329,31,45204,259.22
"12152",7334,30,41284,279.42
"12153",14039,70,110423,929.07
"12154",4518,272,473854,3676
"12155",5331,23,54057,390
"12156",33194,26,45098,379.58
"12157",2093,51,109633,353
"12158",4392,191,304011,1194
"12159",2608,47,141448,944.68
"12160",2496,34,60690,364.73
"12161",916,39,56049,522.24
"12162",3632,61,218077,1639.45
"12163",3815,25,58265,340.81
"12164",6331,1066,2348686,21390.73
"12165",7128,27,48628,225.79
"12166",11084,37,67175,284.74
"12167",18725,11,25492,202.51
"12168",15188,9,24050,182
"12169",26483,30,282678,2060.25
"12170",7646,20,95321,473
"12171",11483,5,9957,52
"12172",13603,9,15609,90.47
"12173",30046,9,14257,83
"12174",2746,77,137610,1226.23
"12175",18261,402,1885168,16062.84
"12176",4294,122,223643,1269.8
"12177",17855,97,154453,1293.23
"12178",21977,134,206615,1451.19
"12179",6662,21,29474,233
"12180",2289,13,26029,153
"12181",7659,26,94634,656
"12182",13305,25,61359,1263.57
"12183",8393,49,70294,533.57
"12184",14587,36,50717,349
"12185",14940,89,216766,581
"12186",9757,29,65216,454
"12187",8904,55,184592,1009
"12188",22586,124,135606,1348.14
"12189",16030,35,77687,180
"12190",23376,18,20564,152.96
"12191",8063,18,34504,295.46
"12192",9457,96,213603,1661.39
"12193",26454,19,65805,465.43
"12194",13811,58,110348,830.06
"12195",10187,12,29600,139.84
"12196",913,4742,13115380,299128.56
"12197",18286,20,47202,358
"12198",26997,60,103546,997.69
"12199",7666,18,58760,319.37
"12200",9746,24,34813,286
"12201",18249,202,564582,4502.19
"12202",3717,11,18245,127.11
"12203",14948,28,61087,422
"12204",26264,25,38522,262.77
"12205",8966,12,32564,240.77
"12206",10334,4,1766,1
"12207",30273,46,149964,721
"12208",4264,81,126220,999.51
"12209",5982,191,361274,3036
"12210",384,147,284063,1726
"12211",4163,24,48440,141
"12212",26917,58,116783,609
"12213",4081,30,48840,395.22
"12214",21072,36,48575,469.82
"12215",3827,10,22461,174
"12216",10255,48,105717,900.36
"12217",23586,12,28794,100
"12218",6639,229,333952,2744.24
"12219",6892,205,266368,2009.73
"12220",22421,20,34737,223.02
"12221",20221,18,35122,219.07
"12222",3603,208,345820,2238
"12223",990,33,54275,425.34
"12224",13697,9,22129,138.9
"12225",15975,77,208634,1754.16
"12226",7237,102,191474,1228.77
"12227",15847,10,15937,147.51
"12228",1008,31,35350,198
"12229",7005,23,40895,119
"12230",768,56,92834,608
"12231",9137,12,36261,266.32
"12232",10901,7,20517,40
"12233",8403,7,30860,245.42
"12234",8041,9,15592,127.94
"12235",13944,53,92028,636.13
"12236",33738,12,97461,0
"12237",7243,22,36566,101
"12238",14342,208,366893,2915.4
"12239",3376,46,79785,398.01
"12240",24706,368,505410,5169.9
"12241",16664,70,123305,958
"12242",6872,29,51217,239.86
"12243",13986,15,20294,108
"12244",24504,28,85430,589.6
"12245",8997,200,277896,2278
"12246",12116,9,13849,70
"12247",4556,12,33543,271.68
"12248",19797,47,114069,1021.04
"12249",27096,25,90707,5804.07
"12250",19608,73,94183,1344.08
"12251",6653,386,703848,5939.29
"12252",9654,43,79751,586.45
"12253",9440,19,22119,40
"12254",10055,18,28355,249.34
"12255",4173,34,68396,417.47
"12256",8915,42,73779,557
"12257",4178,12,15879,80.57
"12258",12485,23,67158,412.19
"12259",17955,10,21649,156.78
"12260",13006,34,74836,346
"12261",4489,32,76683,460.8
"12262",15580,39,49428,422.7
"12263",6247,69,110281,898.25
"12264",11401,29,51518,388.66
"12265",19978,43,112219,363
"12266",33117,22,61451,556
"12267",16970,43,86399,496
"12268",436,64,144661,1245
"12269",9445,215,394980,3384.55
"12270",30688,8,28229,119
"12271",18211,87,347731,2182
"12272",18600,13,19205,87
"12273",17073,17,17739,63
"12274",21292,20,38274,403.54
"12275",6110,7,19291,101.1
"12276",5779,43,60714,350
"12277",182,66,96249,471
"12278",901,192,456392,2881.27
"12279",5847,44,69952,449
"12280",16663,7,14709,101.36
"12281",173,31,49526,285
"12282",389,9,16633,79.81
"12283",12531,20,28759,117.11
"12284",15871,63,171869,1254.61
"12285",16603,13,20092,218.17
"12286",19110,109,188399,1329
"12287",483,13,24122,159
"12288",1147,51,140933,730.61
"12289",1566,26,51716,299
"12290",10093,47,76820,533.48
"12291",5629,5,9874,37
"12292",16152,30,50521,280.01
"12293",860,175,215939,1703.3
"12294",9314,20,58388,269
"12295",12437,529,700507,5115.71
"12296",13220,46,139912,1066.41
"12297",1884,56,107933,708.5
"12298",6089,19,26633,206.26
"12299",9700,38,67825,436
"12300",25283,65,106212,950.98
"12301",9313,24,38974,315
"12302",16968,24,48879,244
"12303",9693,43,71848,585.89
"12304",829,30,54825,417.29
"12305",6173,35,97954,405.06
"12306",19476,63,97714,743.03
"12307",9614,7,11002,57.14
"12308",170,11,13880,96.03
"12309",340,170,351642,2407.33
"12310",17892,21,35255,143.42
"12311",5966,22,50085,469.71
"12312",8785,32,72799,495.33
"12313",2763,222,452337,4216.83
"12314",26753,39,61271,488.07
"12315",4128,51,108514,729.83
"12316",4632,19,58224,84
"12317",4417,45,80425,602.37
"12318",3832,24,76271,379
"12319",4629,13,18115,114
"12320",4059,43,77348,359.1
"12321",4639,27,68263,418.64
"12322",15495,18,41121,214
"12323",5347,31,70020,510.98
"12324",4945,36,78432,414
"12325",842,73,131754,1206.41
"12326",3809,41,85760,743.71
"12327",6649,17,41189,84
"12328",6659,30,53225,379.61
"12329",11985,12,35706,96
"12330",6924,67,95822,636.59
"12331",9439,15,27575,161.66
"12332",850,46,88103,502
"12333",16744,10,18651,102.38
"12334",8801,58,83578,532.61
"12335",14113,58,77975,718.18
"12336",14898,9,10058,61.86
"12337",12984,58,165791,1176.52
"12338",18275,56,86797,526.9
"12339",22799,9,15831,137.72
"12340",12133,25,59180,522.51
"12341",14979,7,14273,106.45
"12342",11722,39,96487,604.39
"12343",8164,206,397341,3214.43
"12344",15046,18,26017,249
"12345",10923,6,11623,80.94
"12346",134,52,76950,560.49
"12347",16355,19,52391,325
"12348",21173,14,19596,142.85
"12349",3388,21,52430,274.59
"12350",5317,14,31970,184.58
"12351",19099,8,16021,95
"12352",6407,112,301081,1893.26
"12353",8656,11,23670,154.59
"12354",17782,36,41387,153
"12355",3389,35,56722,299
"12356",33790,21,129587,1286
"12357",5130,36,49959,397.27
"12358",5352,24,40853,216
"12359",27847,11,27932,35
"12360",18089,14,14002,88.8
"12361",3390,19,38338,191
"12362",26393,40,137048,441
"12363",17491,157,458539,3140
"12364",18118,14,28930,162.61
"12365",10925,15,28704,127
"12366",16155,25,42520,188
"12367",13433,8,13576,55
"12368",3878,11,19286,133.03
"12369",13915,26,46937,251.4
"12370",16872,31,51509,412
"12371",847,19,47538,220.66
"12372",11952,45,75345,533.62
"12373",14736,55,112055,473
"12374",16483,7,29725,210
"12375",14999,11,21850,135.97
"12376",8698,54,111057,747
"12377",2244,42,62160,288
"12378",17205,7,14090,127.95
"12379",753,52,92792,634.82
"12380",31995,171,723218,6048
"12381",4184,38,63636,299.88
"12382",12599,66,89729,792.76
"12383",23268,23,23159,191
"12384",33306,25,79502,645
"12385",91393,73,84408,837.47
"12386",744,1356,3709129,120171
"12387",12870,57,211803,1604
"12388",16303,425,1301405,10083.98
"12389",32957,22,178596,1247
